ERROR 2025-12-17 12:11:02,336 arcgis_fetcher Request failed for https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query: 400 Client Error: Bad Request for url: https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query?f=geojson&where=1%3D1&outFields=%2A&returnGeometry=true&outSR=4326&resultRecordCount=5000
WARNING 2025-12-17 12:11:02,338 arcgis_fetcher Strategy _strategy_query_all failed: 400 Client Error: Bad Request for url: https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query?f=geojson&where=1%3D1&outFields=%2A&returnGeometry=true&outSR=4326&resultRecordCount=5000
INFO 2025-12-17 12:11:02,339 arcgis_fetcher Trying strategy: _strategy_paginated
ERROR 2025-12-17 12:11:02,703 arcgis_fetcher Request failed for https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query: 400 Client Error: Bad Request for url: https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query?f=geojson&where=1%3D1&outFields=%2A&returnGeometry=true&outSR=4326&resultOffset=0&resultRecordCount=1000&geometry=115.81229209899904%2C-31.98052378028917%2C115.88554859161378%2C-31.950997006605856&geometryType=esriGeometryEnvelope
WARNING 2025-12-17 12:11:02,705 arcgis_fetcher Strategy _strategy_paginated failed: 400 Client Error: Bad Request for url: https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query?f=geojson&where=1%3D1&outFields=%2A&returnGeometry=true&outSR=4326&resultOffset=0&resultRecordCount=1000&geometry=115.81229209899904%2C-31.98052378028917%2C115.88554859161378%2C-31.950997006605856&geometryType=esriGeometryEnvelope
INFO 2025-12-17 12:11:02,706 arcgis_fetcher Trying strategy: _strategy_feature_server
WARNING 2025-12-17 12:11:02,756 arcgis_fetcher Strategy _strategy_map_server failed: Export failed
ERROR 2025-12-17 12:11:03,059 arcgis_fetcher Request failed for https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query: 400 Client Error: Bad Request for url: https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query?f=geojson&geometryType=esriGeometryEnvelope&geometry=115.81229209899904%2C-31.98052378028917%2C115.88554859161378%2C-31.950997006605856&inSR=4326&outSR=4326&spatialRel=esriSpatialRelIntersects&returnGeometry=true&outFields=%2A&resultRecordCount=5000
WARNING 2025-12-17 12:11:03,059 arcgis_fetcher Strategy _strategy_feature_server failed: 400 Client Error: Bad Request for url: https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query?f=geojson&geometryType=esriGeometryEnvelope&geometry=115.81229209899904%2C-31.98052378028917%2C115.88554859161378%2C-31.950997006605856&inSR=4326&outSR=4326&spatialRel=esriSpatialRelIntersects&returnGeometry=true&outFields=%2A&resultRecordCount=5000
INFO 2025-12-17 12:11:03,059 arcgis_fetcher Trying strategy: _strategy_map_server
INFO 2025-12-17 12:11:03,111 views Export for 1 layers by admin
INFO 2025-12-17 12:11:03,137 views Tracked: C_SWD_EX STORMWATER DRAINAGE (count: 1)
WARNING 2025-12-17 12:11:03,427 arcgis_fetcher Strategy _strategy_map_server failed: Export failed
INFO 2025-12-17 12:11:03,560 arcgis_fetcher Trying strategy: _strategy_query_bbox
